"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Noruega","NOR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59352","","1.60533","","1.56231","1.63058","1.68036","1.54506","1.48317","1.45598","1.56401","1.55346","1.72279","1.64855","1.62534","1.61858","1.65004","1.71187","1.93095","2.03222","","",
"Nepal","NPL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05439","0.25924","0.3022","","","","","","","","",
"Nauru","NRU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0565","","0.96387","","1.10029","","1.14891","","1.12045","","1.15657","","1.2525","","1.231","","1.15412","","1.26264","","","",
"Miembros OCDE","OED","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12106093266833","2.14249248108457","2.14808284597438","2.21632677529676","2.27081655713197","2.30167982778319","2.24467113145425","2.23612883247033","2.18832948275059","2.20127897864514","2.22741122945453","2.23334877943377","2.31847497200672","2.39912000909035","2.36393217630223","2.39405584331722","2.41417861963846","2.39922609003127","2.43815463278002","2.44715628478448","2.48591336935997","","",
"Omán","OMN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13645","0.20837","0.16923","0.21253","0.24978","0.25511","0.22178","",
"Otros Estados pequeos","OSS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15565","0.10919","0.1159","0.12828","0.1667","0.21977","","","0.43689","","0.6325","","0.44806","","0.32917","","0.29285","","0.24605","","","",
"Panamá","PAN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3101","0.29911","0.26922","0.27205","0.36264","0.36074","0.3422","0.32109","0.22646","0.23183","0.23537","0.18172","0.19065","0.1321","0.14453","0.17304","0.07534","0.06206","","","","","",
"Perú","PER","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0836","0.10072","0.09849","0.11266","0.11096","0.10614","0.10813","0.15578","","","","","","","0.08282","0.0553","0.08172","0.10789","0.11695","0.12024","0.12062","",
"Filipinas","PHL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13744","0.12994","","0.11143","","0.10963","","0.11396","","0.11726","","0.13793","","","","","",
"Palau","PLW","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03294","","",
"Polonia","POL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64037","0.64412","0.66083","0.6818","0.64202","0.62284","0.55785","0.53884","0.55251","0.56281","0.55082","0.56189","0.59921","0.66097","0.7207","0.74588","0.88086","0.87053","0.94014","1.00371","0.96538","","",
"previa al dividendo demográfico","PRE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45131","","","","0.43859","","0.42979","","","",
"Corea, República Popular Democrática de","PRK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5495","0.5636","0.62468","0.681","0.72127","0.76452","0.72144","0.69759","0.72871","0.75707","0.95455","1.12427","1.4452","1.57973","1.53257","1.45683","1.37777","1.32641","1.28973","1.24263","1.26565","","",
"Paraguay","PRY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07427","0.08525","0.07163","0.07266","0.07487","","","0.05472","","","0.05671","0.08816","","0.10331","0.1284","0.15366","","",
"Ribera Occidental y Gaza","PSE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20833","0.16338","0.39655","0.39273","","","0.4922","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17141088113822","2.19873366619752","2.20406846648746","2.27175345555843","2.33403328038023","2.36531795581445","2.30877202564207","2.29716687642725","2.24875126818418","2.26907750763826","2.29870550240587","2.31397288302774","2.40152241876979","2.47112659022526","2.44188834698715","2.47459833769307","2.49393790530288","2.48033258784502","2.52253331521013","2.52670307846796","2.53529688285222","","",
"Polinesia Francesa","PYF","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786","","","0.50969","","","",
"Rumania","ROU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67026","0.57028","0.49208","0.39579","0.36445","0.3882","0.37633","0.38341","0.38307","0.40747","0.45123","0.50756","0.55398","0.44779","0.45569","0.49582","0.48251","0.38666","0.3825","0.48788","0.48209","","",
"Federación de Rusia","RUS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96593","1.04374","0.95384","0.99624","1.04984","1.17694","1.24782","1.28603","1.15133","1.06797","1.07294","1.11611","1.04435","1.25192","1.1302","1.01261","1.02675","1.02524","1.07011","1.09689","1.09557","","",
"Rwanda","RWA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional","SAS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.631833461818119","0.625441282071559","0.635601123219591","0.659332938581246","0.664431938099916","0.670774655405529","0.671981180571449","0.72901","0.750566538233242","0.788824792019139","0.803250309316602","0.795167309348824","0.834771892989859","0.795733319069902","0.795137511293939","0.778595574857682","","","","0.561926906620695","","","",
"Arabia Saudita","SAU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06233","0.05315","0.0423","0.04245","0.04521","0.04902","0.07338","0.884","0.89784","0.87684","0.81516","","","","","",
"Sudán","SDN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53007","0.47277","0.44686","0.39509","0.33982","0.29586","0.29844","","","","","","","","","","","","","",
"Senegal","SEN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36834","","0.54114","","","","","0.75183","","","",
"Singapur","SGP","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31843","1.41508","1.73749","1.81628","1.82155","2.02076","2.06807","2.02636","2.10459","2.16067","2.13328","2.33699","2.62081","2.15925","2.01297","2.14585","1.9944","1.98597","2.15996","","","","",
"Islas Salomón","SLB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leona","SLE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08818","","","","","","","","","0.1056","0.13399","0.0909","0.07806","0.0355","0.03397","0.06391","0.09381","0.14517","0.14662","","",
"San Marino","SMR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75404","0.80135","0.99719","0.89807","0.32119","0.67954","0.52138","0.30444","0.41685","0.46678","0.62017","0.70955","0.86613","0.74427","0.72439","0.90691","0.72684","0.76972","0.86536","0.89059","0.93022","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853089","","","","","","","","","","","",
"Sudán del Sur","SSD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara","SSF","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853089","","","","","","","","","","","",
"Pequeños Estados","SST","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Eslovaca","SVK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89292","1.05283","0.76611","0.64556","0.63927","0.62565","0.56389","0.56247","0.50149","0.49401","0.47563","0.44824","0.46204","0.47326","0.61614","0.66326","0.80495","0.82362","0.88008","1.1753","0.78965","","",
"Eslovenia","SVN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26633","1.24727","1.30637","1.33814","1.3563","1.46773","1.43874","1.24528","1.36806","1.41229","1.53291","1.42382","1.62564","1.81629","2.05763","2.42358","2.57319","2.5801","2.3667","2.19655","2.00202","","",
"Suecia","SWE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31935","","3.42157","","3.91382","","3.61438","3.39134","3.387","3.50032","3.25661","3.49525","3.44965","3.21611","3.24919","3.28134","3.30605","3.14587","3.26549","3.2549","","",
"Eswatini","SWZ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27013","","","",
"Sint Maarten (Dutch part)","SXM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42525","0.40707","0.41183","0.34658","0.30209","","","","","","","","","","","0.22162","","",
"República Árabe Siria","SYR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01248","","","",
"Islas Turcas y Caicos","TCA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32217","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46194132445158","0.565824485914929","0.630098358298547","0.697139223911761","0.727772133685223","0.797512535969849","0.910549681247237","1.00565308795941","1.1052305627141","1.17920489782198","1.24779632657513","1.24656254540381","1.34336155058815","1.40003374514681","1.6812763067516","1.61885985293868","1.87474510470353","1.71008968934428","1.94051911248642","1.95865821986003","2.0560469554187","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.760500940802157","0.802967310136576","0.653563918690974","0.680115678994372","0.69911378565976","0.78015433300748","0.792082552850682","0.78957151097603","0.763128702271652","0.75394879130809","0.760034327219252","0.81400876367588","0.794931425904121","0.892778547104749","0.860810641780086","0.822137326633875","0.855537138658666","0.839040688653344","0.864057838919671","0.875943984072465","0.865546333364748","","",
"Togo","TGO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25349","","0.22364","","0.27166","","","","",
"Tailandia","THA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11918","0.10214","","0.24836","0.24471","0.25231","0.23055","0.24534","0.23829","0.21889","0.23271","0.2008","0.20331","0.23455","","0.36146","","0.44164","0.47988","0.61593","0.78133","","",
"Tayikistán","TJK","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08953","0.07068","0.0689","0.06697","0.0957","0.10732","0.06778","0.06983","0.08577","0.08914","0.12148","0.11432","0.1177","0.11468","0.1089","0.10685","0.11556","",
"Turkmenistán","TKM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.553014958427178","0.532301923246933","0.521462580291681","0.556654981550821","0.566272001124604","0.594163821453913","0.593707356848853","0.63939314921566","0.684131794286853","0.715316509925804","0.749736946261821","0.728159199680255","0.704865669808015","0.74180708896063","0.773014260235414","0.798206077773582","0.769133338782882","","",
"Timor-Leste","TLS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.304037907902987","0.331843424531747","","","","","","","","",
"Tonga","TON","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional (BIRF y la AIF)","TSA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.631833461818119","0.625441282071559","0.635601123219591","0.659332938581246","0.664431938099916","0.670774655405529","0.671981180571449","0.72901","0.750566538233242","0.788824792019139","0.803250309316602","0.795167309348824","0.834771892989859","0.795733319069903","0.795137511293939","0.778595574857682","","","","0.561926906620695","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853089","","","","","","","","","","","",
"Trinidad y Tobago","TTO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10325","0.11553","0.12715","0.12292","0.108","0.10417","0.13178","0.11501","0.11441","0.11431","0.07233","0.05922","0.03072","0.05665","0.04771","0.04024","0.04402","0.05814","0.08297","0.08856","0.09175","","",
"Túnez","TUN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54302","0.65043","0.73095","0.71195","0.67726","0.66551","0.6394","0.70644","0.69026","0.70863","0.68206","0.67071","0.65484","0.62961","0.59989","","",
"Turquía","TUR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45159","0.49169","0.36224","0.45646","0.46783","0.52638","0.51294","0.46945","0.50215","0.56931","0.55749","0.69182","0.69292","0.8094","0.79892","0.79988","0.83217","0.81821","0.86077","0.8815","","","",
"Tuvalu","TUV","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33994","","","0.38025","","","0.52924","","","","","",
"Uganda","UGA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36756","0.25612","0.26056","0.21514","0.30033","0.38821","0.32632","0.35331","0.47556","","","","0.17043","","","","",
"Ucrania","UKR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1923","1.06993","0.96968","0.96213","1.02329","0.9982","1.11179","1.08152","1.03096","0.94908","0.85319","0.84644","0.85644","0.83346","0.7378","0.75167","0.76175","0.65034","0.61477","0.48384","0.44853","",
"Ingreso mediano alto","UMC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.692767560543171","0.719478463486992","0.767418622397777","0.812369318647564","0.837720905179965","0.877654283410391","0.907245385121984","0.96748685512076","0.997891418175493","1.14904554375392","1.18419056456602","1.21583605179381","1.29745666237041","1.36328282376379","1.42901717342389","1.56357405352258","1.66166445865683","","",
"Uruguay","URY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26501","0.34994","0.19186","0.22417","0.20925","","0.23818","","","","0.36539","0.42472","0.37973","0.41252","0.34115","0.3487","0.3276","0.32113","0.33579","0.36446","0.40845","","",
"Estados Unidos","USA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44182","2.47091","2.49675","2.54174","2.6205","2.63832","2.54968","2.55287","2.48995","2.50599","2.55002","2.62692","2.76683","2.81859","2.74046","2.76965","2.68859","2.72486","2.73394","2.74043","2.74418","","",
"Uzbekistán","UZB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36063","0.34545","0.29356","0.26842","0.27041","0.23741","0.22395","0.21721","0.19354","0.20315","0.19523","0.19499","0.2021","0.19662","0.19644","0.21254","0.22139","0.18903","",
"San Vicente y las Granadinas","VCT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04306","0.12028","","","","","","","","","","","","","","","","",
"Venezuela","VEN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18907","0.31742","0.2011","0.23803","0.24014","0.18823","0.15296","0.2501","0.31853","0.33713","0.24107","0.11867","","",
"Islas Vírgenes Británicas","VGB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06603","0.03765","0.03422","0.02929","0.03108","0.02707","","","","","","","","","","","",
"Viet Nam","VNM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19273","","","","","","","","","0.19044","","0.37359","","0.44113","","","",
"Vanuatu","VUT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mundo","WLD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97145273016166","1.96926780522478","1.98347143347544","2.05839590490644","2.05760582740821","2.0783328880152","2.04189700018015","2.03077005865153","1.98278378528829","1.96546546713451","1.97496228599822","1.94390749639488","1.99769670773982","2.03674984209708","2.02368312062275","2.01100317272638","2.075356224931","2.03274337659298","2.12052136841178","2.11496346138145","2.22867140794656","","",
"Samoa","WSM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep. del","YEM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudáfrica","ZAF","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58354","","","","0.71578","","0.76051","0.81334","0.86315","0.89815","0.88287","0.88816","0.83562","0.73704","0.73451","0.73363","0.72488","0.77115","0.79816","","","",
"Zambia","ZMB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01104","0.00737","","","","","0.00544","0.00847","0.02223","0.02493","","","0.27819","","","","","","","","","","",
"Zimbabwe","ZWE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
